corpus,qid,label,count,lat,lon
cs,Q130321,Mount Athos,8,40.15833333333333,24.327222222222222
cs,Q645,Neva,8,59.9447,30.3094
cs,Q27,Republic of Ireland,8,53,-8
cs,Q1083,Salerno,8,40.68055555555556,14.759444444444444
cs,Q180212,Roman Forum,8,41.8922,12.4852
cs,Q1258998,Salona,8,43.53944444444444,16.483055555555556
cs,Q194103,Aventine Hill,8,41.883333333333,12.483333333333
cs,Q1016,Libya,8,27,17
cs,Q128499,Yalta,8,44.499444444444,34.155277777778
cs,Q1288751,Mount Gerizim,8,32.199444444444,35.272777777778
cs,Q58808252,Tur Shimon,8,31.75529722222222,35.06119444444444
cs,Q1912504,Svojanov,8,49.624654523453,16.410240845348
cs,Q602,Rhône,8,43.3342,4.8442
cs,Q2486621,Egremont,8,54.484,-3.5306
cs,Q2010709,Paskov,8,49.73177254678,18.290408503542
cs,Q1331973,Olza,8,49.949623,18.332706
cs,Q2219408,Melč,8,49.849924613502,17.757847290908
cs,Q2981,Notre-Dame de Paris,7,48.853,2.3498
cs,Q47476,Alhambra,7,37.17634,-3.58821
cs,Q44112,Cyrene,7,32.816666666667,21.85
cs,Q844175,Turčin,7,46.257,16.36
cs,Q264667,České Středohoří,7,50.58333333,14
cs,Q1615560,Caesarea,7,32.5,34.9
cs,Q419,Peru,7,-9.4,-76
cs,Q364803,Falkenštejn Castle,7,50.85473611,14.40566667
cs,Q1435,Zagreb,7,45.81305555555556,15.977222222222222
cs,Q430864,Nymburk,7,50.186115487846,15.041747256066
cs,Q210796,Komárno,7,47.763333333333,18.128333333333
cs,Q461287,Ostrołęka,7,53.083333333333336,21.566666666666666
cs,Q11812551,Swabia,7,48.37844,9.963274
cs,Q393370,Žampach,7,50.038001461564,16.427264767248
cs,Q18126,Potštejn,7,50.082122857917,16.308981774594
cs,Q1008696,Rožnov pod Radhoštěm,7,49.45851736056,18.143045316957
cs,Q394529,Žďárské vrchy,7,49.67055556,16.03222222
cs,Q6862,Amur River,7,53.3333,121.4814
cs,Q30,United States of America,7,39.828175,-98.5795
cs,Q146307,Děčín,7,50.773611111111,14.196111111111
cs,Q1720,Mainz,7,49.99944444444444,8.27361111111111
cs,Q1876571,Skalice,7,49.303446594813,14.695229588182
cs,Q216068,Sheba,7,15.348333,44.206389
cs,Q5949,St. Vitus Cathedral,7,50.090833333333336,14.400555555555556
cs,Q185318,Mount Carmel,7,32.72062,35.03145
cs,Q1028,Morocco,7,32,-6
cs,Q2982861,Pankrác,7,50.0564,14.4349
cs,Q23564,Podgorica,7,42.44138888888889,19.262777777777778
cs,Q621672,Pontus,7,40.68,37.83
cs,Q221,North Macedonia,7,41.65,21.716667
cs,Q2003486,Libeň,7,50.1075,14.47778
cs,Q19660,Bucharest,7,44.4,26.083333333333
cs,Q16990,Mount Etna,7,37.7508345148182,14.993220288812111
cs,Q1479,Bordeaux,7,44.837777777778,-0.57944444444444
cs,Q159605,Tivoli,7,41.966666666667,12.8
cs,Q126781,Cieszyn Silesia,7,49.749,18.626
cs,Q200441,Antioch,7,36.20472222222222,36.181666666666665
cs,Q697119,Kahlenberg,7,48.2761,16.3333
cs,Q924614,Saint-Sulpice,7,49.350555555556,2.1241666666667
cs,Q1972068,Točník,7,49.885483501475,13.882830095153
cs,Q393474,Žebrák,7,49.87582737845,13.897408903752
cs,Q146342,Teplice,7,50.633333333333,13.816666666667
cs,Q3376,Trento,7,46.06666667,11.11666667
cs,Q110647614,Frymburk,7,48.68000030517578,14.15999984741211
cs,Q6484388,Landek,7,49.88105,18.87838
cs,Q8810,Granada,6,37.178055555556,-3.6008333333333
cs,Q154372,Monte Cassino,6,41.49,13.813888888889
cs,Q860470,Chelčice,6,49.12186657509,14.169130730168
cs,Q2749,Augsburg,6,48.36888888888889,10.897777777777778
cs,Q61765,Crécy-en-Ponthieu,6,50.252222222222,1.8830555555556
cs,Q13329,Piacenza,6,45.05,9.7
cs,Q375769,Brenner,6,46.938906,11.445172
cs,Q155578,Anhalt,6,51.833333,12.25
cs,Q202760,Soča,6,45.724722222222,13.556111111111
cs,Q662985,Vinohrady,6,50.075556,14.445833
cs,Q512050,Kápolna,6,47.75909,20.24707
cs,Q1520116,Radnice,6,49.85686764438,13.605762149562
cs,Q208110,Banská Štiavnica,6,48.458611111111,18.893055555556
cs,Q671415,Waidring,6,47.566666666667,12.566666666667
cs,Q1000056,Sušice,6,49.231161465796,13.520207848015
cs,Q118256,Špilberk Castle,6,49.194444,16.598889
cs,Q180773,Susa,6,32.2,48.25
cs,Q894440,Boskovice,6,49.487537313637,16.660002080035
cs,Q326359,Palatinate,6,49.5,8.016669444444444
cs,Q597712,Velhartice,6,49.265293593532,13.389773593833
cs,Q1013771,Rychmburk,6,49.8358,16.0424
cs,Q231526,Zvíkov,6,48.980916897824,14.61693095431
cs,Q66302,Gottlieben,6,47.6643,9.1338111111111
cs,Q1000091,Rychnov nad Kněžnou,6,50.162870787815,16.274954757842
cs,Q1799,Wrocław,6,51.11,17.0325
cs,Q358361,Orlické hory,6,50.216666666667,16.5
cs,Q1453427,Church of Our Lady before Týn,6,50.08771,14.4227
cs,Q384403,Litoměřice,6,50.53355947692,14.131899491403
cs,Q1011508,Dívčí kámen,6,48.88924167,14.356975
cs,Q1012713,Kozí Hrádek,6,49.3888,14.723
cs,Q357028,Kamenice,6,50.633667,15.299763
cs,Q668695,Frenštát pod Radhoštěm,6,49.548334550378,18.210809609836
cs,Q1148511,Carpathian Ruthenia,6,48.333333333333,23.233333333333
cs,Q3512022,Obora Hvězda,6,50.0825,14.33027778
cs,Q131605,Merano,6,46.669555,11.159419
cs,Q1841356,Na příkopě,6,50.085555555556,14.425694444444
cs,Q3237,Rügen,6,54.45,13.4
cs,Q993,Kamchatka Peninsula,6,57,160
cs,Q337440,Čachtice,6,48.71222222222222,17.787222222222223
cs,Q215516,Mount Helicon,6,38.352222222222,22.825
cs,Q1294629,Samaria,6,32.14306,35.26062
cs,Q173082,Dacia,6,45.7,26.5
cs,Q190777,Neretva,6,43.01972222222222,17.445
cs,Q13666,Messina,6,38.19361111111111,15.554166666666667
cs,Q2661930,Kunratice,6,50.01333333,14.48555556
cs,Q12837,Iberian Peninsula,6,40.24,-4.2391666666667
cs,Q470380,Přerov,6,49.455555555556,17.451111111111
cs,Q165887,Emmaus,6,31.8393,34.989458
cs,Q3487269,Wurstelprater,6,48.2147,16.4022
cs,Q21195,Scandinavia,6,64.779642,14.760936
cs,Q692719,Monte Mario,6,41.925,12.45166667
cs,Q5933,Westminster Abbey,6,51.4994,-0.127367
cs,Q1462,Sardinia,6,40,9
cs,Q35591,Tigris,6,31.0043,47.4421
cs,Q866020,Bisamberg,6,48.3207592,16.363003
cs,Q96,Mexico,6,23,-102
cs,Q2782104,Vysočany,6,50.1125,14.49528
cs,Q273011,Battle of Marengo,6,44.883333333333,8.6833333333333
cs,Q1711,Potsdam,6,52.4,13.066666666667
cs,Q208633,Ponte Vecchio,6,43.767988888889,11.253191666667
cs,Q50482382,Milešovka,6,50.554905,13.931091111111
cs,Q156743,Ternopil,6,49.566666666667,25.6
cs,Q264752,Prater,6,48.216111111111,16.395555555556
cs,Q13526919,Croton,6,39.0811675,17.127966
cs,Q515809,Taygetus,6,37.1,22.3
cs,Q404513,Aegospotami,6,40.364072222222,26.630833333333
cs,Q58477,Capua,6,41.105555555556,14.213888888889
cs,Q78707,Yenisey,6,51.7279,94.4518
cs,Q168234,Zbiroh,6,49.860330117712,13.772679609569
cs,Q674016,Praděd,6,50.083194444444445,17.23086111111111
cs,Q213263,Tama,6,35.636944444444445,139.44627777777777
cs,Q962766,Náměšť na Hané,6,49.602142795425,17.065429210553
cs,Q1514053,Charles Square,6,50.07583,14.42083
cs,Q652024,Myra,6,36.259166666667,29.985277777778
cs,Q12046166,Polabiny,6,50.0467,15.7619
cs,Q48175,Holy Land,6,31.778333333333332,35.22972222222222
cs,Q13496,Brindisi,6,40.638333333333,17.945833333333
cs,Q131979,Iron Mountains,6,49.83333333,15.66666667
cs,Q2035030,Vojkovice,6,49.682323702588,18.468050338386
cs,Q386026,Orlová,6,49.845247990058,18.43015544552
cs,Q3502135,Šumbark,6,49.799166666667,18.403888888889
cs,Q11693059,Horní Datyně,6,49.7681,18.3569
cs,Q1025177,Dětmarovice,6,49.894097436422,18.460840759282
cs,Q16963218,Žlutý kopec,6,49.201388888889,16.574722222222
cs,Q9949,Naarden,5,52.295277777778,5.1622222222222
cs,Q1684,Spree,5,52.5361,13.2089
cs,Q43387,Edirne,5,41.67304,26.57361
cs,Q373804,Telč,5,49.184229941699,15.452771068011
cs,Q79965,Golden Horde,5,52,60
cs,Q15986,Naumburg,5,51.152095,11.809819
cs,Q12029066,Kaňk,5,49.9744,15.2708
cs,Q191805,Mladá Boleslav,5,50.4125,14.906388888889
cs,Q171009,Drava,5,45.543888888889,18.926666666667
cs,Q36704,Yugoslavia,5,44.820555555556,20.462222222222
cs,Q36600,The Hague,5,52.08,4.31
cs,Q41983,Marne,5,48.816388888889,2.4108333333333
cs,Q886458,Akeldama,5,31.76841,35.23288
cs,Q287018,Račice,5,50.461371508289,14.351163866167
cs,Q34,Sweden,5,61,15
cs,Q1823216,Liběchov,5,50.407910682451,14.446835371569
cs,Q460230,Jaromarsburg,5,54.6766,13.4369
cs,Q262,Algeria,5,28,1
cs,Q1022963,Smečno,5,50.188522208334,14.040442643304
cs,Q171353,Esztergom,5,47.785555555556,18.740277777778
cs,Q630722,Strachotice,5,48.796175265967,16.17229377293
cs,Q643,Po,5,44.97,12.546944444444
cs,Q486341,Kufstein,5,47.583333333333,12.166666666667
cs,Q1199,Hesse,5,50.60802777777778,9.028472222222222
cs,Q1161616,Mount Gilboa,5,32.43388888888889,35.41444444444444
cs,Q84947682,Kolovraty,5,50.011944444444445,14.624722222222223
cs,Q3506100,Veľký Choč,5,49.151388888889,19.342777777778
cs,Q6396,Neusiedl Lake,5,47.833333333333,16.75
cs,Q12045625,Plikenštejn,5,50.1111,12.6872
cs,Q128087,Lesbos,5,39.21,26.28
cs,Q1049,Sudan,5,15,32
cs,Q8738,Meissen,5,51.163611111111,13.4775
cs,Q93358,Oradea,5,47.072222222222,21.921111111111
cs,Q107426,Anjou,5,47.466666666667,-0.55
cs,Q7525,Sevastopol,5,44.605,33.5225
cs,Q1018341,Přelouč,5,50.039897141756,15.560373291128
cs,Q169133,Zdice,5,49.912159387482,13.977528115162
cs,Q1023848,Podivín,5,48.825563494413,16.848213144204
cs,Q1754,Stockholm,5,59.329444444444,18.068611111111
cs,Q4342398,Pavlovské vrchy,5,48.8672,16.6525
cs,Q3497265,Stará Boleslav,5,50.1894,14.6672
cs,Q10817986,Třemšín,5,49.5672,13.7772
cs,Q203950,Cape Trafalgar,5,36.183333333333,-6.0333333333333
cs,Q218907,Sharon Plain,5,32.283333333333,34.916666666667
cs,Q654019,Příbor,5,49.640926771377,18.145022037352
cs,Q19686,River Thames,5,51.69444444444444,-2.0297222222222224
cs,Q437,Ljubljana,5,46.05138888888889,14.50611111111111
cs,Q338747,Čerchov,5,49.3831917,12.7840181
cs,Q3503988,Lobkovice,5,50.251666666667,14.541111111111
cs,Q2309369,Kunětice,5,50.07067748977,15.826982267278
cs,Q309243,Grand Canal,5,45.44222222222222,12.32638888888889
cs,Q1072105,Lomnický štít,5,49.2,20.212777777778
cs,Q165140,Herrnhut,5,51.016666666667,14.741666666667
cs,Q1722,Dubrovnik,5,42.640277777778,18.108333333333
cs,Q744016,Konopiště,5,49.77944444,14.65666667
cs,Q170143,Banat,5,45.7,20.9
cs,Q20988473,Kosovo Field,5,42.7175,21.085
cs,Q1322976,Ural,5,60,60
cs,Q585,Oslo,5,59.913333333333334,10.738888888888889
cs,Q1496289,Gauri Sankar,5,27.953333333333333,86.33583333333333
cs,Q115,Ethiopia,5,9,40
cs,Q13369,Rimini,5,44.059444444444,12.568333333333
cs,Q2683,Parma,5,44.801472222222,10.328
cs,Q48399411,Horská brána,5,50.0860175,14.4343367
cs,Q445762,Old Town Bridge Tower,5,50.086293,14.413655
cs,Q208475,Edom,5,30.328611111111112,35.441944444444445
cs,Q209349,Nicomedia,5,40.7625,29.9175
cs,Q39231,Mount Fuji,5,35.36055555555556,138.7275
cs,Q134287,Tarsus,5,36.916666666667,34.9
cs,Q1852483,Lány,5,50.124793101001,13.950484011877
cs,Q80340,Essling,5,48.2144,16.5253
cs,Q377485,Mount Sinai,5,28.5384,33.9752
cs,Q1349784,Eleusinion,5,37.973686,23.7246
cs,Q202422,Salamis Island,5,37.93805555555556,23.485277777777778
cs,Q742538,Plataea,5,38.22136,23.27388
cs,Q12055319,Solopisky,5,49.9628,14.2944
cs,Q804,Panama,5,8.616667,-80.366667
cs,Q47492,Gaza City,5,31.516666666667,34.45
cs,Q38234,Nagasaki,5,32.74952777777778,129.87963888888888
cs,Q959,Vladivostok,5,43.116666666667,131.9
cs,Q126148,Tangier,5,35.776666666666664,-5.803888888888888
cs,Q16,Canada,5,56,-109
cs,Q465312,Brezno,5,48.803611111111,19.638055555556
cs,Q752553,Tarpeian Rock,5,41.8915,12.482388888888888
cs,Q1013904,Sadová,5,50.297458657529,15.699983146233
cs,Q45254,Svratka,5,48.889405,16.623274
cs,Q92019801,Úpořský potok,5,49.972948,13.786272
cs,Q161060,Přibyslav,5,49.576885241921,15.738585389384
cs,Q12994,Bruges,5,51.208888888888886,3.2241666666666666
cs,Q54180,Pomeranian Voivodeship,5,54.183333333333,18
cs,Q2041885,Motol,5,50.06944,14.3375
cs,Q854,Sri Lanka,5,7,81
cs,Q1353,Delhi,5,28.666666666667,77.216666666667
cs,Q399,Armenia,5,40.383333,44.95
cs,Q3747505,Fontebranda,5,43.319167,11.327638
cs,Q4178,Wetzlar,5,50.56666666666667,8.5
cs,Q189596,Vardar,5,41.76405,20.836961111111112
cs,Q914,Volgograd,5,48.70861111111111,44.514722222222225
cs,Q1278569,Gradec,5,45.81611111,15.97388889
cs,Q3500225,Bludovice,5,49.766388888889,18.438611111111
cs,Q1027,Mauritius,5,-20.2,57.5
cs,Q155993,Kladno,5,50.143055555556,14.105277777778
cs,Q199547,Harran,4,36.87083333333333,39.025
cs,Q12346828,Mount Ephraim,4,31.941944444444,35.223055555556
cs,Q1011544,Ein Gedi,4,31.466666666666665,35.394444444444446
cs,Q2328820,Judaean Mountains,4,31.666666666667,35.166666666667
cs,Q10231,Rivoli,4,45.069715,7.517676
cs,Q6602,Strasbourg,4,48.573333333333,7.7522222222222
cs,Q458820,Radobýl,4,50.5296622,14.0927419
cs,Q60956,Ashkelon,4,31.665833333333,34.566388888889
cs,Q591823,Náchod,4,50.416738226612,16.16297400854
cs,Q1010144,Hluboká nad Vltavou,4,49.052328810727,14.434283204502
cs,Q12047492,Psinice,4,50.3539,15.2139
cs,Q4062,Hamelin,4,52.103055555556,9.36
cs,Q206903,Kırklareli,4,41.734722222222,27.225277777778
cs,Q3403,Dufourspitze,4,45.936666666667,7.8666666666667
cs,Q33946,Czechoslovakia,4,50.083333333333,14.416666666667
cs,Q1352,Chennai,4,13.0825,80.275
cs,Q268,Poznań,4,52.40833333333333,16.933611111111112
cs,Q665760,Bologne,4,48.201944444444,5.1408333333333
cs,Q2351819,Jaroměřice,4,49.625584916592,16.751888319959
cs,Q43388705,Letohradská,4,50.0982999573,14.4267853121
cs,Q3955,Weimar,4,50.98111111111111,11.329444444444444
cs,Q2601262,Église du Val-de-Grâce,4,48.840555555556,2.3419444444444
cs,Q67058,Uetikon am See,4,47.266944444444,8.6772222222222
cs,Q339660,Čertovka,4,50.085,14.4075
cs,Q218,Romania,4,46,25
cs,Q1075444,Chlumčany,4,49.632660649358,13.313275038071
cs,Q391005,Buřenice,4,49.55277461977,15.066264599544
cs,Q2297044,Ilford,4,51.5575,0.08583333333333334
cs,Q11085373,Port Lüshun,4,38.78333333333333,121.25
cs,Q2066,Essen,4,51.450833333333,7.0130555555556
cs,Q32,Luxembourg,4,49.77,6.13
cs,Q42000,Tahiti,4,-17.666666666667,-149.46666666667
cs,Q12046721,Prachov,4,50.4642,15.3089
cs,Q11878459,Veliš,4,50.4168,15.3147
cs,Q1761686,Stráž pod Ralskem,4,50.702865967816,14.801123326758
cs,Q1632485,Hrubá Skála,4,50.541095266461,15.20304332464
cs,Q169556,Zebín,4,50.453333333333,15.374166666667
cs,Q168225,Hebron,4,31.535,35.098611111111
cs,Q32047,Illyria,4,40.8,19.8
cs,Q1945737,Monte Baldo,4,45.733,10.833
cs,Q1190585,Rialto,4,45.4385,12.3348
cs,Q392571,Štěkeň,4,49.267231177778,14.00591071602
cs,Q7348,Indus River,4,31.2421,81.7684
cs,Q102762,Azov,4,47.1,39.416666666667
cs,Q82070,Tyre,4,33.266666666667,35.2
cs,Q26175,Trnava,4,48.37775,17.586211111111
cs,Q19297637,Olšina,4,48.731806,14.068926
cs,Q1000475,Sázava,4,49.871708476008,14.896794718867
cs,Q518360,Bílina,4,50.548631074934,13.775445246997
cs,Q4190,Passau,4,48.5748229,13.4609744
cs,Q29466,Kaaba,4,21.4225,39.826166666667
cs,Q3503371,Pohořelec,4,50.0876389454,14.3893123461
cs,Q1019970,Březnice,4,49.557721273425,13.950670501077
cs,Q284604,Kłodzko,4,50.437777777778,16.652777777778
cs,Q1013909,Slaný,4,50.230541170014,14.087014267434
cs,Q708317,Vogtland,4,50.41361111111111,12.178333333333333
cs,Q12039461,Můstek,4,50.0845833,14.4227778
cs,Q580728,Vršovice,4,50.06444,14.4525
cs,Q382317,Dodona,4,39.546389,20.787778
cs,Q330277,Úslava,4,49.763039,13.413103
cs,Q309458,Jardin du Luxembourg,4,48.846944444444446,2.337222222222222
cs,Q207239,Kythira,4,36.2575,22.9975
cs,Q81788,Giza,4,29.987,31.2118
cs,Q41116,Red Square,4,55.754166666667,37.62
cs,Q513417,Vsetín,4,49.338702987886,17.996209032744
cs,Q338391,Čeladná,4,49.548715050856,18.33761602724
cs,Q1169,Lake Michigan,4,44.007874,-86.756451
cs,Q2403918,Košíře,4,50.07028,14.38
cs,Q149144,Bakhmach,4,51.181,32.81627777777778
cs,Q2305045,Vlastibořice,4,50.618774157422,15.052103678329
cs,Q5783,Andalusia,4,37.405,-5.9875
cs,Q45240,Monte Carlo,4,43.738942,7.425237
cs,Q1488700,Powder Tower,4,50.087222222222,14.427777777778
cs,Q1647,Rijeka,4,45.333333333333336,14.433333333333334
cs,Q3077639,Trebino,4,41.5278,21.2097
cs,Q93347,Mostar,4,43.34361111111111,17.8075
cs,Q782278,Nafpaktos,4,38.391666666667,21.8275
cs,Q23824253,Haltrava,4,49.44186,12.76596
cs,Q154748,Verdun,4,49.159722222222,5.3827777777778
cs,Q1280,Umbria,4,42.983333333333,12.566666666667
cs,Q201582,Pindus,4,40,20.75
cs,Q33,Finland,4,65,27
cs,Q6075,Wittenberg,4,51.8,12.683333333333
cs,Q740863,Česká Lípa,4,50.68558429129,14.53774710235
cs,Q1024,Triglav,4,46.378333,13.836667
cs,Q1521564,Liptov,4,49.0806,19.6222
cs,Q6506,Varna,4,43.211375,27.91108
cs,Q2843,Lübeck,4,53.869722222222,10.686388888889
cs,Q41642,Phoenicia,4,34.116667,35.65
cs,Q15682,Cádiz,4,36.535,-6.2975
cs,Q2235,Veliky Novgorod,4,58.52099,31.27579
cs,Q384544,Karlovy Vary,4,50.230555555556,12.8725
cs,Q189915,Dinaric Alps,4,43,19
cs,Q189849,Plitvice Lakes National Park,4,44.880445,15.616035
cs,Q190138,Lefkada,4,38.717778,20.643889
cs,Q680161,Mount Nebo,4,31.767777777778,35.725555555556
cs,Q273827,Champagne,4,49,4
cs,Q162677,Murom,4,55.580854,42.053839
cs,Q189288,Stratford-upon-Avon,4,52.19277777777778,-1.7063888888888887
cs,Q17252,Tibet,4,29.65,91.1
cs,Q664,New Zealand,4,-41.2,174
cs,Q655172,Via Sacra,4,41.8918,12.4861
cs,Q6829,Speyer,4,49.3165553,8.433615
cs,Q489806,Melk,4,48.226944444444,15.343888888889
cs,Q12191,Nantes,4,47.217222222222,-1.5538888888889
cs,Q42782,Legnano,4,45.5958095,8.90598185
cs,Q12892,Antwerp,4,51.221111111111114,4.3997222222222225
cs,Q1330965,Dalmatia,4,43.81276111,16.21875556
cs,Q165995,Malatya,4,38.35062,38.3094
cs,Q677666,Saxa Rubra,4,41.976666666667,12.491111111111
cs,Q207896,Quirinal Hill,4,41.901111111111,12.488333333333
cs,Q928,Philippines,4,12,123
cs,Q288,Tours,4,47.392777777778,0.68833333333333
cs,Q93854,Aspern,4,48.217778,16.483333
cs,Q4115712,Kaunas,4,54.9,23.933333333333
cs,Q207903,Neris,4,54.900393,23.871933
cs,Q587372,rue de Longchamp,4,48.8659,2.28221
cs,Q1761310,Tauria,4,45.310565,34.093022
cs,Q673526,Grand Châtelet,4,48.8574,2.34709
cs,Q15217751,Bicêtre Hospital,4,48.81,2.3561111111111113
cs,Q51175,Basilica of Santa Maria Novella,4,43.7743,11.249367
cs,Q13145,Fabriano,4,43.338561111111,12.908519444444
cs,Q495,Turin,4,45.079166666666666,7.676111111111111
cs,Q775087,Al-Ram,4,31.853430555556,35.233366666667
cs,Q191082,Aegina,4,37.73,23.49
cs,Q1235930,Colonus,4,37.995833,23.715278
cs,Q32579,Phrygia,4,39,31
cs,Q180484,Epirus Region,4,39.5,20.833333333333
cs,Q34713,Salzburg,4,47.8,13.045
cs,Q11878449,Velíz,4,49.94527778,13.88861111
cs,Q35997,İzmir,4,38.41273,27.13838
cs,Q151920,Tiberias,4,32.789722222222,35.524722222222
cs,Q755698,Svitavy,4,49.755965917692,16.468338539525
cs,Q44693909,Hradisko,4,49.2472738845,16.678230758
cs,Q34600,Kyoto,4,35.01161111111111,135.76811111111112
cs,Q158604,Bakhchysarai,4,44.752777777778,33.860833333333
cs,Q35000,Sea of Azov,4,46,37
cs,Q131792,Orinoco River,4,2.318,-63.3617
cs,Q3499647,Kněhyně,4,49.4956,18.3128
cs,Q3502481,Fryštát,4,49.854166666667,18.542777777778
cs,Q1088409,Chrudimka,4,50.04477,15.776618
cs,Q952967,Slovenská Ľupča,4,48.74416667,19.23805556
cs,Q1012759,Kumburk,4,50.493453,15.445584
cs,Q2631574,Morven,4,58.233888888889,-3.6977777777778
cs,Q1017232,Chropyně,4,49.356449955938,17.364532053366
cs,Q2349943,Senice na Hané,4,49.62402608241,17.085813166394
cs,Q796,Iraq,4,33,43
cs,Q690575,Knidos,4,36.685833,27.375
cs,Q41604,Amiens,4,49.891944444444,2.2977777777778
cs,Q215200,Isthmus of Corinth,4,37.93293,22.98374
cs,Q1156,Mumbai,4,19.075833333333332,72.8775
cs,Q6470101,Shiraz,4,37.43444444,45.90944444
cs,Q146246,Francia,4,47.24,6.02
cs,Q756667,Krupina,4,48.35,19.066944444444
cs,Q649076,Skalica,4,48.84361111111111,17.226388888888888
cs,Q11360393,Budov,4,50.1386,13.1456
cs,Q11194,Sarajevo,4,43.85638888888889,18.413055555555555
cs,Q155,Brazil,4,-14,-53
cs,Q167677,Yavne,4,31.883333333333,34.733333333333
cs,Q7036743,Rimmon,4,31.37124,34.86489
cs,Q252237,Montsalvy,4,44.707222222222,2.5002777777778
cs,Q182822,French Riviera,4,43.32,6.665
cs,Q3255,Usedom,4,53.933333333333,14.083333333333
cs,Q15856901,Bingöl Dağları,4,39.29572,41.3752
cs,Q637024,Bystré,4,49.628489847858,16.346828261919
cs,Q769680,Bornholm,4,55.125,14.916666666667
cs,Q17382,Merana,4,44.519722222222,8.2991666666667
cs,Q1362088,Svojšín,4,49.766165998586,12.910722086918
cs,Q221189,Krapina,4,46.158888888889,15.874444444444
cs,Q25389,Jutland,4,55.62955,9.20105
cs,Q139808,Battle of the Catalaunian Plains,4,49,4.5
cs,Q259466,Senj,4,44.990277777778,14.901388888889
cs,Q128323,Trinidad,4,10.460555555556,-61.248611111111
cs,Q5513,Lake Baikal,4,53.30277778,108.00472222
cs,Q191793,Karviná,4,49.854166666667,18.542777777778
cs,Q397656,Imotski,4,43.45,17.216666666667
cs,Q221350,Cavtat,4,42.579444444444,18.220833333333
cs,Q1288177,Lovćen National Park,4,42.3667,18.8667
cs,Q204127,Struma,4,42.54288888888889,23.293194444444445
cs,Q1737652,Kdyně,4,49.390878184146,13.03971039702
cs,Q1001632,Přívoz,4,49.85611111,18.27333333
cs,Q1752943,Lučina,4,49.831966,18.296479
cs,Q483522,Villach,4,46.616666666667,13.833333333333
cs,Q1000046,Kuřim,4,49.298546446655,16.53146211908
cs,Q1018854,Rychvald,4,49.86623590309,18.376307429057
cs,Q3489722,Michálkovice,4,49.8425,18.34305556
cs,Q866862,Battle of Aegospotami,4,40.25,26.55
cs,Q1017320,Lednice,4,48.799943252818,16.803386304159
cs,Q810395,Baskunchak,4,48.166666666667,46.883333333333
cs,Q1737,Bregenz,4,47.505,9.7491666666667
cs,Q270220,Luni,4,44.084841666667,10.042027777778
cs,Q1861,Bangkok,3,13.75,100.51666666667
